"Campaign ID",Channel,"Advertisement Type",CPM,CTR,CPC,CPA,"Conversion Rate","Revenue Uplift",Impressions,"Project Type",Clicks,"Lead Generation",Comments,date_part,time_part,Revenue,ROAS,"Ad Spend"
08077,"Search Engine",Video,1.45,0.0327,0.43,19.11,0.0253,16.36,16606,Retail,543,197,"Great performance in Telecom sector.",2023-04-28,21:53:13,17432.91,74.66,233.49
08078,Affiliate,Text,8.4,0.0359,1.64,32.46,0.0196,10.97,56418,Retail,2025,1043,"Strong click-through but weak CPA.",2023-04-28,22:14:15,67046.13,20.19,3321.00
08079,"Search Engine",Video,2.92,0.03,0.35,15.18,0.0292,17.08,81491,Telecom,2444,1364,"Retail campaigns underperforming slightly.",2023-04-28,22:35:16,39696.91,46.41,855.40
08080,"Search Engine",Banner,6.84,0.0399,1.94,27.83,0.0069,17.39,38754,Retail,1546,385,"Retail campaigns underperforming slightly.",2023-04-28,22:56:18,46036.94,15.35,2999.24
08081,"Search Engine",Banner,8.23,0.0233,0.13,11.1,0.0099,-0.51,16309,Retail,379,103,"Excellent conversion and ROI.",2023-04-28,23:17:19,4206.90,85.38,49.27
08082,Affiliate,Video,4.21,0.0387,1.19,43.17,0.0255,8,82884,Telecom,3207,1561,"High ROAS indicates effective spend.",2023-04-28,23:38:21,141215.11,37.00,3816.33
08083,"Search Engine",Video,3.78,0.047,1.21,42.19,0.0183,16.2,76559,Telecom,3598,1197,"High impressions but low conversion.",2023-04-28,23:59:22,160907.60,36.96,4353.58
08084,Affiliate,Video,1.28,0.0205,1.04,42.43,0.0205,-1.45,10733,Telecom,220,107,"High impressions but low conversion.",2023-04-29,00:20:23,8307.79,36.31,228.80
08085,Affiliate,Video,9.2,0.0235,1.54,23.55,0.0106,2.61,40258,Telecom,946,257,"Needs review due to rising CPC.",2023-04-29,00:41:25,22501.08,15.45,1456.84
08086,"Social Media",Banner,3.81,0.0129,1.27,30.27,0.0208,13.39,43255,Telecom,557,121,"Excellent conversion and ROI.",2023-04-29,01:02:26,18209.22,25.74,707.39
08087,"Social Media",Text,13.3,0.0103,1.94,33.82,0.0294,3.04,3770,Retail,38,19,"High ROAS indicates effective spend.",2023-04-29,01:23:28,1362.27,18.48,73.72
08088,"Search Engine",Banner,9.45,0.0387,0.24,35.14,0.0059,0.83,47656,Retail,1844,862,"Moderate CTR with significant revenue uplift.",2023-04-29,01:44:29,64798.16,146.42,442.56
08089,"Search Engine",Text,8.79,0.0315,0.86,13.81,0.0242,8.81,53820,Retail,1695,428,"Good lead generation but low conversion rate.",2023-04-29,02:05:31,23876.11,16.38,1457.70
08090,Affiliate,Banner,8.07,0.0372,1.03,5.65,0.0297,18.6,18203,Retail,677,403,"High ROAS indicates effective spend.",2023-04-29,02:26:32,4322.31,6.20,697.31
08091,"Search Engine",Video,4.01,0.0126,1.43,33.21,0.0144,-1.05,11996,Retail,151,60,"Low engagement suggests creative changes needed.",2023-04-29,02:47:34,4914.42,22.76,215.93
08092,"Search Engine",Banner,14.57,0.0391,0.2,43.06,0.0201,11.39,72497,Telecom,2834,1529,"Strong click-through but weak CPA.",2023-04-29,03:08:35,123252.36,217.45,566.80
08093,Affiliate,Banner,14.54,0.0191,1.61,24.39,0.0051,-2.16,17542,Telecom,335,157,"High impressions but low conversion.",2023-04-29,03:29:37,8088.94,15.00,539.35
08094,"Search Engine",Video,5.5,0.0329,0.33,33,0.0111,6.36,41857,Retail,1377,820,"Retail campaigns underperforming slightly.",2023-04-29,03:50:38,46804.23,103.00,454.41
08095,"Search Engine",Video,11.87,0.0431,0.1,26.84,0.022,-1.42,43729,Telecom,1884,1046,"Excellent conversion and ROI.",2023-04-29,04:11:40,50566.56,268.40,188.40
08096,Affiliate,Banner,2.67,0.0327,0.98,42.79,0.0263,11.15,40242,Telecom,1315,608,"Retail campaigns underperforming slightly.",2023-04-29,04:32:41,61895.74,48.03,1288.70
08097,Affiliate,Banner,11.93,0.0127,0.5,27.86,0.0201,-2.98,90653,Telecom,1151,538,"Excellent conversion and ROI.",2023-04-29,04:53:42,32066.86,55.72,575.50
08098,"Social Media",Text,5.01,0.0275,1.91,16.7,0.013,16.71,54880,Retail,1509,717,"Low engagement suggests creative changes needed.",2023-04-29,05:14:44,26712.32,9.27,2882.19
08099,Affiliate,Text,5.05,0.0164,1.38,24.61,0.0117,-2.13,55267,Retail,906,450,"Strong click-through but weak CPA.",2023-04-29,05:35:45,22073.69,17.65,1250.28
08100,"Social Media",Banner,8.1,0.0299,1.67,36.91,0.027,-4.51,5267,Retail,157,67,"Moderate CTR with significant revenue uplift.",2023-04-29,05:56:47,5157.43,19.67,262.19
08101,"Search Engine",Text,6.49,0.0086,1.87,6.25,0.0078,3.37,48930,Retail,420,225,"Great performance in Telecom sector.",2023-04-29,06:17:48,2651.25,3.38,785.40
08102,Affiliate,Video,2.65,0.0492,0.27,36.62,0.0237,13.87,28502,Telecom,1402,770,"Strong click-through but weak CPA.",2023-04-29,06:38:50,60582.66,160.04,378.54
08103,Affiliate,Banner,9.3,0.0329,1.22,12.01,0.0221,12.02,85697,Telecom,2819,1532,"Excellent conversion and ROI.",2023-04-29,06:59:51,34533.31,10.04,3439.18
08104,Affiliate,Banner,3.99,0.0222,1.01,24.85,0.0194,5.18,95592,Retail,2122,562,"Moderate CTR with significant revenue uplift.",2023-04-29,07:20:53,53259.02,24.85,2143.22
08105,"Search Engine",Text,7.22,0.0205,1.43,38.74,0.0278,6.22,35040,Telecom,718,390,"High impressions but low conversion.",2023-04-29,07:41:54,28371.63,27.63,1026.74
08106,"Social Media",Banner,4.23,0.0311,1.4,32.83,0.0115,-4.02,92404,Retail,2873,1412,"Needs review due to rising CPC.",2023-04-29,08:02:56,93377.38,23.22,4022.20
08107,"Search Engine",Banner,13.01,0.0352,1.77,16.27,0.0089,9.97,15006,Retail,528,153,"Retail campaigns underperforming slightly.",2023-04-29,08:23:57,9020.09,9.65,934.56
08108,"Search Engine",Video,5.73,0.0155,0.92,30.34,0.0284,8.53,72756,Retail,1127,385,"Good lead generation but low conversion rate.",2023-04-29,08:44:59,34877.04,33.64,1036.84
08109,Affiliate,Banner,13.42,0.0298,0.35,24,0.0299,19.53,52802,Telecom,1573,846,"Good lead generation but low conversion rate.",2023-04-29,09:06:00,38884.56,70.63,550.55
08110,"Social Media",Text,5.57,0.0436,1.55,40.63,0.0255,15.44,92806,Telecom,4046,1819,"Moderate CTR with significant revenue uplift.",2023-04-29,09:27:02,169320.65,27.00,6271.30
08111,"Search Engine",Video,3.51,0.0415,0.24,18.28,0.0148,17.56,91321,Retail,3789,2211,"High ROAS indicates effective spend.",2023-04-29,09:48:03,72726.07,79.98,909.36
08112,Affiliate,Text,9.07,0.0133,0.75,9.32,0.0248,18.18,18527,Retail,246,50,"High ROAS indicates effective spend.",2023-04-29,10:09:04,2544.92,13.79,184.50
08113,"Search Engine",Banner,8.77,0.0222,1.74,20.47,0.0265,4.92,43268,Telecom,960,251,"High ROAS indicates effective spend.",2023-04-29,10:30:06,19847.71,11.88,1670.40
08114,"Search Engine",Text,9.66,0.0406,1.99,47.47,0.0172,14.73,2779,Retail,112,27,"Low engagement suggests creative changes needed.",2023-04-29,10:51:07,8240.79,36.97,222.88
08115,Affiliate,Text,5.23,0.0189,1.07,43.45,0.0277,17.75,53955,Telecom,1019,567,"Low engagement suggests creative changes needed.",2023-04-29,11:12:09,46932.08,43.04,1090.33
08116,Affiliate,Video,5.48,0.0396,1.57,44.58,0.0202,-0.86,4528,Telecom,179,86,"Good lead generation but low conversion rate.",2023-04-29,11:33:10,7740.43,27.54,281.03
08117,"Social Media",Banner,4.32,0.0369,0.17,21.35,0.012,18.49,19413,Retail,716,204,"Retail campaigns underperforming slightly.",2023-04-29,11:54:12,18649.65,153.22,121.72
08118,"Search Engine",Video,14,0.0132,1.76,47.27,0.0262,7.86,87072,Retail,1149,345,"Strong click-through but weak CPA.",2023-04-29,12:15:13,54856.36,27.13,2022.24
08119,Affiliate,Banner,10.56,0.0364,0.56,6.36,0.0105,-1.01,19275,Retail,701,173,"Retail campaigns underperforming slightly.",2023-04-29,12:36:15,4458.36,11.36,392.56
08120,Affiliate,Video,11.59,0.0427,0.28,32.88,0.0178,19.35,79536,Telecom,3396,727,"High ROAS indicates effective spend.",2023-04-29,12:57:16,113893.69,119.78,950.88
08121,"Social Media",Banner,3.72,0.0458,0.55,42.12,0.0096,17.71,19290,Telecom,883,435,"Excellent conversion and ROI.",2023-04-29,13:18:18,46489.95,95.73,485.65
08122,"Social Media",Video,10.26,0.016,1.31,41.74,0.0249,10.98,20871,Retail,333,102,"High ROAS indicates effective spend.",2023-04-29,13:39:19,14594.39,33.46,436.23
08123,Affiliate,Banner,11.68,0.0499,1.6,36.39,0.025,9.77,39508,Retail,1971,995,"Low engagement suggests creative changes needed.",2023-04-29,14:00:21,73159.18,23.20,3153.60
08124,"Social Media",Video,5.79,0.0271,0.68,28.66,0.03,2.23,69710,Telecom,1889,380,"High ROAS indicates effective spend.",2023-04-29,14:21:22,54680.13,42.57,1284.52
08125,Affiliate,Text,3.21,0.0163,0.47,22.8,0.0298,1.49,25836,Retail,421,228,"Retail campaigns underperforming slightly.",2023-04-29,14:42:24,9790.78,49.48,197.87
08126,"Search Engine",Video,10.76,0.0375,1.77,23.64,0.0279,-3.09,15429,Telecom,578,166,"Strong click-through but weak CPA.",2023-04-29,15:03:25,13390.64,13.09,1023.06
08127,"Social Media",Text,9.56,0.0371,1.27,9.99,0.0264,9.68,20407,Retail,757,174,"Retail campaigns underperforming slightly.",2023-04-29,15:24:26,7940.55,8.26,961.39
08128,"Search Engine",Video,9.06,0.0326,1.4,22.6,0.0106,9.06,52399,Telecom,1708,654,"Strong click-through but weak CPA.",2023-04-29,15:45:28,39372.82,16.47,2391.20
08129,"Search Engine",Text,3.56,0.0115,0.15,13.65,0.0285,16.01,96611,Telecom,1111,626,"High impressions but low conversion.",2023-04-29,16:06:29,15923.41,95.55,166.65
08130,"Search Engine",Banner,4.67,0.0064,1.52,7.6,0.0094,4.4,13018,Retail,83,21,"Low engagement suggests creative changes needed.",2023-04-29,16:27:31,674.96,5.35,126.16
08131,Affiliate,Text,9.75,0.0381,0.59,48.23,0.0091,4.69,2274,Retail,86,45,"Low engagement suggests creative changes needed.",2023-04-29,16:48:32,5018.81,98.91,50.74
08132,"Search Engine",Banner,9.59,0.0207,1.43,49.09,0.0178,9.27,3580,Retail,74,16,"High ROAS indicates effective spend.",2023-04-29,17:09:34,4613.48,43.60,105.82
08133,"Search Engine",Text,8.77,0.0094,1.73,30.74,0.0109,4.25,55407,Telecom,520,174,"Excellent conversion and ROI.",2023-04-29,17:30:35,16144.65,17.95,899.60
08134,"Search Engine",Banner,11.75,0.0469,0.18,23.29,0.0076,5.14,28440,Telecom,1333,618,"Good lead generation but low conversion rate.",2023-04-29,17:51:37,31666.48,131.98,239.94
08135,Affiliate,Text,12.41,0.0467,0.38,48.94,0.0113,15.6,84068,Retail,3925,1220,"High ROAS indicates effective spend.",2023-04-29,18:12:38,194010.40,130.08,1491.50
08136,"Search Engine",Video,4.87,0.0339,0.6,45.49,0.0066,10.16,46039,Retail,1560,650,"Great performance in Telecom sector.",2023-04-29,18:33:40,74512.62,79.61,936.00
08137,"Search Engine",Banner,3.21,0.0159,0.51,36.97,0.0141,-1.31,86262,Telecom,1371,776,"Excellent conversion and ROI.",2023-04-29,18:54:41,50685.87,72.49,699.21
08138,"Social Media",Banner,3.82,0.0493,1.84,12.07,0.0266,11.47,33831,Retail,1667,862,"Good lead generation but low conversion rate.",2023-04-29,19:15:43,21931.55,7.15,3067.28
08139,Affiliate,Text,4.94,0.0158,1.29,42.38,0.0271,11.89,16573,Retail,261,151,"Moderate CTR with significant revenue uplift.",2023-04-29,19:36:44,12720.36,37.78,336.69
08140,"Search Engine",Video,14.27,0.0055,1.98,27.67,0.0133,16.85,24601,Retail,135,28,"High impressions but low conversion.",2023-04-29,19:57:46,3922.22,14.67,267.30
08141,"Social Media",Banner,2.92,0.0455,0.13,5.42,0.0154,12.08,5420,Telecom,246,74,"Good lead generation but low conversion rate.",2023-04-29,20:18:47,2346.64,73.38,31.98
08142,Affiliate,Banner,13.3,0.0138,0.47,26.15,0.0097,16.75,3866,Telecom,53,20,"Strong click-through but weak CPA.",2023-04-29,20:39:48,1843.31,74.00,24.91
08143,Affiliate,Video,3.85,0.0333,1.69,29.93,0.0159,-1.77,7792,Retail,259,139,"Great performance in Telecom sector.",2023-04-29,21:00:50,7286.76,16.65,437.71
08144,Affiliate,Video,5.88,0.0157,1.15,30.69,0.0262,16.05,13861,Telecom,217,85,"Retail campaigns underperforming slightly.",2023-04-29,21:21:51,7991.68,32.02,249.55
08145,Affiliate,Video,2.76,0.0251,1.06,49.46,0.0165,0.09,82092,Telecom,2060,818,"High ROAS indicates effective spend.",2023-04-29,21:42:53,101887.60,46.66,2183.60
08146,Affiliate,Banner,2.45,0.0231,1.71,16.51,0.0193,10.61,30757,Retail,710,217,"Retail campaigns underperforming slightly.",2023-04-29,22:03:54,13363.19,11.01,1214.10
08147,Affiliate,Text,2.33,0.0219,1.84,26.11,0.0177,3.38,28981,Retail,634,281,"Retail campaigns underperforming slightly.",2023-04-29,22:24:56,17381.43,14.90,1166.56
08148,"Search Engine",Text,5.8,0.0193,0.98,34.38,0.0163,-3.34,7383,Retail,142,29,"Excellent conversion and ROI.",2023-04-29,22:45:57,4491.40,32.28,139.16
08149,"Search Engine",Banner,8.33,0.0057,0.55,30.99,0.0268,3.11,68192,Telecom,388,82,"Low engagement suggests creative changes needed.",2023-04-29,23:06:59,12144.36,56.91,213.40
08150,"Search Engine",Banner,3.81,0.0147,0.28,18.42,0.0113,15.76,77402,Retail,1137,356,"Moderate CTR with significant revenue uplift.",2023-04-29,23:28:00,21990.72,69.08,318.36
08151,"Search Engine",Banner,14.06,0.0497,1.64,38.34,0.026,15.57,98159,Telecom,4878,2619,"Moderate CTR with significant revenue uplift.",2023-04-29,23:49:02,188892.75,23.61,7999.92
08152,"Social Media",Banner,9.21,0.0053,0.91,37.95,0.0163,12.41,84903,Telecom,449,125,"Needs review due to rising CPC.",2023-04-30,00:10:03,17380.34,42.54,408.59
08153,"Search Engine",Video,13.39,0.0082,0.3,17.02,0.0163,13.79,78838,Telecom,646,132,"High impressions but low conversion.",2023-04-30,00:31:05,11104.87,57.30,193.80
08154,Affiliate,Banner,3.08,0.0065,0.56,11.67,0.0156,-1.95,10667,Retail,69,33,"High impressions but low conversion.",2023-04-30,00:52:06,756.92,19.59,38.64
08155,"Search Engine",Banner,3.01,0.0281,1.29,26.59,0.0278,7.48,7974,Retail,224,66,"Great performance in Telecom sector.",2023-04-30,01:13:07,7802.57,27.00,288.96
08156,"Search Engine",Banner,12.85,0.0067,1.1,21.22,0.0217,0.43,49136,Retail,329,165,"High ROAS indicates effective spend.",2023-04-30,01:34:09,6981.38,19.29,361.90
08157,Affiliate,Video,8.95,0.0291,1.93,40.64,0.0057,13.46,99731,Retail,2902,1044,"Good lead generation but low conversion rate.",2023-04-30,01:55:10,120296.03,21.48,5600.86
08158,"Search Engine",Video,14.14,0.0197,1.03,38.13,0.0253,19.45,62992,Telecom,1240,595,"Great performance in Telecom sector.",2023-04-30,02:16:12,48226.82,37.76,1277.20
08159,"Search Engine",Video,3.06,0.0445,0.3,29.16,0.005,3.13,65247,Retail,2903,1699,"Excellent conversion and ROI.",2023-04-30,02:37:13,86344.51,99.14,870.90
08160,"Search Engine",Banner,1.36,0.0212,0.93,22.11,0.0153,9,85647,Retail,1815,408,"Excellent conversion and ROI.",2023-04-30,02:58:15,43340.02,25.68,1687.95
08161,"Social Media",Video,13.83,0.0419,0.35,26.98,0.0116,2.59,9137,Telecom,382,88,"High impressions but low conversion.",2023-04-30,03:19:16,10512.49,78.63,133.70
08162,"Search Engine",Banner,10.78,0.0367,0.61,24.53,0.014,-4.16,89013,Retail,3266,1919,"High impressions but low conversion.",2023-04-30,03:40:18,80114.98,40.21,1992.26
08163,Affiliate,Banner,12.3,0.0486,1.34,20.97,0.0262,10.03,76194,Retail,3703,1109,"Low engagement suggests creative changes needed.",2023-04-30,04:01:19,78428.43,15.81,4962.02
08164,Affiliate,Text,5.14,0.0249,1.58,18.9,0.0105,15.02,29968,Retail,746,179,"Needs review due to rising CPC.",2023-04-30,04:22:21,15509.34,13.16,1178.68
08165,"Search Engine",Video,1.04,0.048,0.96,10.24,0.0096,6.28,87903,Retail,4219,2110,"Excellent conversion and ROI.",2023-04-30,04:43:22,46226.74,11.41,4050.24
08166,"Search Engine",Text,7.76,0.0341,1.87,45.46,0.0187,-1.69,54945,Retail,1873,873,"Retail campaigns underperforming slightly.",2023-04-30,05:04:24,85146.58,24.31,3502.51
08167,"Search Engine",Text,14.86,0.0222,1.09,5.77,0.0095,-3.27,66992,Telecom,1487,544,"Low engagement suggests creative changes needed.",2023-04-30,05:25:25,8579.99,5.29,1620.83
08168,Affiliate,Video,13.71,0.027,0.42,49.37,0.0227,11.69,92513,Retail,2497,861,"Retail campaigns underperforming slightly.",2023-04-30,05:46:27,124509.66,118.72,1048.74
08169,Affiliate,Video,2.01,0.0379,0.91,11.93,0.025,-1.98,87594,Telecom,3319,1022,"Great performance in Telecom sector.",2023-04-30,06:07:28,39199.71,12.98,3020.29
08170,"Social Media",Text,3.63,0.0448,0.94,36.36,0.0142,15.04,29755,Telecom,1333,667,"Strong click-through but weak CPA.",2023-04-30,06:28:29,55253.38,44.10,1253.02
08171,"Social Media",Banner,5.36,0.0233,0.63,28.86,0.0162,10.91,94739,Telecom,2207,663,"Needs review due to rising CPC.",2023-04-30,06:49:31,64967.90,46.73,1390.41
08172,"Social Media",Text,12.63,0.0474,1.03,47.4,0.017,17.81,13511,Telecom,640,239,"High impressions but low conversion.",2023-04-30,07:10:32,33369.60,50.62,659.20
08173,Affiliate,Video,12.55,0.0265,1.34,31.59,0.0281,5.1,78619,Telecom,2083,624,"Excellent conversion and ROI.",2023-04-30,07:31:34,66459.99,23.81,2791.22
08174,"Social Media",Banner,3.59,0.0397,1.35,12.75,0.014,19.99,19482,Retail,773,277,"Strong click-through but weak CPA.",2023-04-30,07:52:35,12713.92,12.18,1043.55
08175,"Search Engine",Text,8.46,0.0458,0.24,31.97,0.0259,-2.68,44324,Telecom,2030,523,"Low engagement suggests creative changes needed.",2023-04-30,08:13:37,64250.11,131.88,487.20
08176,"Search Engine",Text,8.03,0.0149,1.09,14.83,0.0282,6.86,36808,Telecom,548,238,"Strong click-through but weak CPA.",2023-04-30,08:34:38,8289.38,13.88,597.32
08177,Affiliate,Text,6.8,0.014,0.2,26.85,0.0058,0.84,71740,Telecom,1004,578,"Needs review due to rising CPC.",2023-04-30,08:55:40,26957.40,134.25,200.80
08178,"Social Media",Video,8.5,0.0357,0.48,40.17,0.0129,8.98,63674,Retail,2273,1017,"Good lead generation but low conversion rate.",2023-04-30,09:16:41,93132.54,85.36,1091.04
08179,"Search Engine",Text,5.1,0.0334,1.15,7.89,0.0159,18.11,28432,Telecom,949,223,"Great performance in Telecom sector.",2023-04-30,09:37:43,8386.12,7.68,1091.35
08180,Affiliate,Video,8.44,0.0423,1.08,26.52,0.0196,2.74,34431,Telecom,1456,668,"Good lead generation but low conversion rate.",2023-04-30,09:58:44,38999.25,24.80,1572.48
08181,"Social Media",Banner,10.6,0.0294,1.64,5.39,0.0273,-1.44,64389,Retail,1893,816,"Strong click-through but weak CPA.",2023-04-30,10:19:46,10203.27,3.29,3104.52
08182,"Search Engine",Banner,1.88,0.0377,0.86,47.02,0.0083,6.68,15150,Retail,571,325,"Moderate CTR with significant revenue uplift.",2023-04-30,10:40:47,33023.56,67.25,491.06
08183,"Social Media",Text,14.54,0.0127,1.49,26.94,0.0062,6.3,5619,Retail,71,18,"Great performance in Telecom sector.",2023-04-30,11:01:49,2065.76,19.53,105.79
08184,Affiliate,Video,3.31,0.0295,0.61,45.72,0.0151,1.69,17315,Retail,510,199,"Needs review due to rising CPC.",2023-04-30,11:22:50,24016.72,77.20,311.10
08185,"Social Media",Text,6.04,0.0055,0.42,6.42,0.0216,17.48,71375,Retail,392,109,"Retail campaigns underperforming slightly.",2023-04-30,11:43:51,2617.31,15.90,164.64
08186,Affiliate,Banner,7.59,0.0357,1.51,23.46,0.0273,12.07,1881,Telecom,67,21,"Strong click-through but weak CPA.",2023-04-30,12:04:53,2907.87,28.74,101.17
08187,"Social Media",Video,1.57,0.0487,0.76,34.36,0.0051,-0.27,25130,Telecom,1223,590,"Low engagement suggests creative changes needed.",2023-04-30,12:25:54,41602.06,44.76,929.48
08188,"Search Engine",Banner,8.68,0.0129,1.82,15.95,0.0211,6.36,17091,Retail,220,125,"Moderate CTR with significant revenue uplift.",2023-04-30,12:46:56,3649.36,9.11,400.40
08189,Affiliate,Banner,13.18,0.0111,1.25,15.99,0.0172,-1.16,67378,Retail,747,232,"Great performance in Telecom sector.",2023-04-30,13:07:57,11944.53,12.79,933.75
08190,Affiliate,Video,13.61,0.0263,1.83,47.52,0.0211,-3.61,32505,Retail,854,352,"High impressions but low conversion.",2023-04-30,13:28:59,40176.26,25.71,1562.82
08191,Affiliate,Video,5.57,0.0251,1.42,32.53,0.0097,0.11,12262,Telecom,307,154,"Strong click-through but weak CPA.",2023-04-30,13:50:00,9986.71,22.91,435.94
08192,"Social Media",Video,8.82,0.0249,1.94,23.66,0.0161,18.14,37296,Telecom,928,367,"Good lead generation but low conversion rate.",2023-04-30,14:11:02,23273.87,12.93,1800.32
08193,"Social Media",Text,11.88,0.0181,0.75,34.29,0.0261,-4.53,76582,Retail,1386,743,"Low engagement suggests creative changes needed.",2023-04-30,14:32:03,47525.94,45.72,1039.50
08194,"Search Engine",Text,4.54,0.0112,1.83,18.87,0.0224,9.18,89802,Retail,1005,489,"Great performance in Telecom sector.",2023-04-30,14:53:05,19343.64,10.52,1839.15
08195,Affiliate,Video,8.4,0.0465,1.47,49.04,0.0057,17.99,8852,Retail,411,90,"Retail campaigns underperforming slightly.",2023-04-30,15:14:06,24992.75,41.37,604.17
08196,Affiliate,Video,6.13,0.0207,0.65,22.02,0.0214,3.73,36460,Telecom,754,207,"Low engagement suggests creative changes needed.",2023-04-30,15:35:08,16935.14,34.55,490.10
08197,"Social Media",Text,6.29,0.0233,0.28,12.76,0.0182,12.08,19648,Retail,457,92,"Low engagement suggests creative changes needed.",2023-04-30,15:56:09,6414.45,50.13,127.96
